RealValue,MeanImputed,HowManyTissues
-0.781245,-0.5176079166666668,24
-0.546773,-0.4811421086956522,46
-0.444225,-0.350054,32
0.622396,0.5519832727272727,33
-0.252267,-0.41867806249999995,16
0.502446,0.2971776923076923,13
-0.558157,-0.7496259347826089,46
-0.766109,0.34823621428571433,14
0.678519,0.49037268749999996,16
0.9271790000000001,0.8327459999999999,45
1.0378,1.4075449736842107,38
-0.5111979999999999,-0.6927637555555557,45
-0.601612,-0.5682822340425532,47
-0.44393999999999995,-0.3516826071428572,28
0.731953,0.5048678636363637,22
-0.860181,-0.6775530714285716,42
0.882173,0.36974244444444443,9
0.45833599999999997,0.15647175,8
-0.934632,-0.60439645,40
0.7665390000000001,0.5453244999999999,14
0.46182700000000004,0.3357614117647059,34
0.5126,0.2912575,18
-2.42843,-1.1912785000000001,2
-0.540668,-0.35984099999999997,2
1.1743700000000001,1.0048365000000001,46
0.5915090000000001,0.44234689230769236,39
-0.687279,-0.6215659130434783,46
-0.692425,-0.5558762285714286,35
-1.54655,-1.0569673404255322,47
0.214788,0.1276128,5
-0.610217,-0.5716574137931035,29
0.697488,0.3288272222222222,9
0.367998,0.3610511785714286,28
-0.32760100000000003,-0.2091748,15
0.349488,0.505507695652174,46
0.697488,0.3292828888888889,9
0.40008,0.5627893157894736,38
-0.49161400000000005,-0.1093215,2
-0.404859,-0.247257,4
-0.358824,-0.19440409999999997,20
0.8008810000000001,0.2104086,16
0.537601,0.26529243333333336,30
0.532506,0.312544,7
-0.741056,-0.8036469772727272,44
-0.49510699999999996,-0.3676982810810811,37
-0.5751310000000001,-0.2873333333333333,3
0.763179,0.7718983333333332,6
0.697488,0.32844111111111113,9
0.42192700000000005,-0.10523125,4
-0.723742,-0.6416676944444443,36
0.43386199999999997,0.6527360000000001,47
0.575181,0.22619166666666668,6
-0.360676,-0.29246469565217387,23
-0.589665,-0.7980097391304348,46
0.697488,0.3288272222222222,9
-0.44674899999999995,-0.24275320000000003,20
0.9055059999999999,0.4271714782608695,23
-0.773399,-0.5139721785714286,28
0.654991,0.476954394736842,38
-0.647443,-0.3360954193548387,31
0.480728,0.5601267560975609,41
0.697488,0.32859211111111114,9
0.807892,-0.332095,1
-0.40002600000000005,0.3877318636363636,22
0.450758,0.24171878571428573,7
-0.681755,-0.22621883333333334,6
-0.451733,0.1651115,2
1.5629899999999999,0.2965445,2
-0.435021,-0.24505116666666663,12
-0.40392,-0.26520115789473686,19
0.336683,0.3662725,28
0.7570020000000001,0.568684619047619,21
0.344055,0.15642040000000001,5
0.468599,0.33055226666666665,30
0.43920200000000004,0.25529031249999995,16
-0.448937,-0.054732,4
-0.623675,-0.6315439473684211,38
-0.633756,-0.3841566153846153,13
-0.713495,0.37226775000000006,16
0.514044,0.25789893103448275,29
0.580728,0.39250759259259255,27
0.55515,0.31738462500000003,16
-0.812307,-0.6611560000000001,26
0.465879,0.646043225,40
0.542347,-0.006340999999999999,2
0.483158,0.20354404545454544,22
1.0505200000000001,0.7283218000000002,45
1.53134,-0.216901,1
-0.9213680000000001,-0.7108154999999998,46
0.566194,0.26709638461538454,13
-1.1595600000000001,-0.8154508085106382,47
-0.308134,-0.164452,11
0.33269499999999996,0.23667753846153847,26
-0.47752,-0.3360876071428572,28
-0.32626,-0.2883712352941177,17
0.639465,0.523210976744186,43
0.677852,0.32623922222222224,9
0.586447,0.201301,1
1.0409700000000002,0.6924188571428571,42
-0.411954,-0.40372709374999993,32
0.603538,0.441964,2
0.47348100000000004,0.4434737812500001,32
-0.839583,-0.6832033488372095,43
-0.505376,-0.699476711111111,45
0.47348100000000004,0.4436949062500001,32
0.526193,0.04939025,4
-0.305104,-0.1606942909090909,11
0.528943,0.32615633333333327,18
-0.409219,-0.14988367500000002,8
0.305521,0.3473051111111111,27
-0.464282,-0.23080612500000003,16
0.697488,0.3288272222222222,9
0.273775,0.27880449999999996,24
-0.45085699999999995,0.4052900384615385,26
-0.375171,-0.24909833333333337,21
-0.9135979999999999,-0.6409156818181818,44
-0.280536,-0.15791790000000003,10
-1.13307,-0.6434635,2
-0.684743,-0.5550320833333333,36
0.737808,0.40259849999999997,26
-0.624318,-0.2638223,20
0.582146,0.26884011111111117,36
0.824501,0.5799976,20
0.50702,0.3238714666666667,15
0.532517,0.42467495652173914,23
0.622529,0.6580119574468086,47
0.836736,0.296665,2
0.41835,0.309868,5
0.540991,0.189941,1
0.516841,0.209461125,16
0.9984379999999999,0.7728914411764707,34
0.873553,-0.2815075,8
0.449474,-0.01338650000000001,2
0.642777,0.12308255555555554,9
0.476574,0.34777951724137934,29
0.790351,0.3529598571428571,7
0.7425069999999999,0.547594425,40
1.15812,1.4092500789473685,38
-0.603482,-0.18857012500000003,8
0.697488,0.3220467,10
0.753137,0.6106661282051282,39
-0.960275,-0.6517606818181818,44
0.462265,0.5462206969696969,33
-0.32626,-0.2884448823529412,17
-0.21191100000000002,-0.26711922999999993,30
-0.370058,-0.050205499999999986,2
0.533042,0.423624304347826,23
-0.36987600000000004,-0.36636311111111114,27
-1.01886,-0.8822804249999999,40
-0.399439,-0.4944793428571428,35
0.560236,0.15719443749999998,16
0.601453,0.6537544468085107,47
0.723542,0.19015279999999998,10
-0.6121439999999999,-0.2233,1
0.6207010000000001,-0.12144425000000003,4
0.8245610000000001,0.7850464444444444,36
-0.550081,-0.21808799999999998,3
-1.03019,-1.1234628260869568,46
0.684371,0.46576813333333333,15
0.579138,0.3150123333333334,18
0.381178,0.1474837142857143,7
0.638999,0.9384874888888889,45
-0.9533719999999999,-0.6913893076923077,39
-1.1475,-0.48682466666666663,9
-0.420022,-0.34641658124999997,32
-0.738247,-0.8329699782608698,46
0.97924,0.8425267142857142,42
0.6211949999999999,0.5081718709677419,31
-0.43640100000000004,-0.23811121739130434,23
-0.590327,-0.27721004000000005,25
-0.643988,-0.206618,14
0.803647,0.5694164285714287,21
0.49289399999999994,0.046035400000000004,5
-1.01055,-0.9000138043478263,46
-0.9535809999999999,-0.5329260232558141,43
1.5629899999999999,0.2982015,2
0.550275,0.544600975,40
-0.39759099999999997,-0.3350957368421053,19
-0.80595,-0.35049907142857134,14
-0.604907,-0.5127729393939393,33
-0.677009,-0.3818948387096774,31
-0.945049,-0.7760691951219514,41
-0.636209,-0.44779523684210526,38
0.840507,0.7090549117647059,34
-0.27423800000000004,-0.1862086,5
-0.31349699999999997,-0.42445519444444446,36
0.578547,0.21387241666666668,12
-0.629155,-0.24302016666666668,6
0.365911,0.5171074255319149,47
0.697488,0.32859211111111114,9
0.697488,0.32859211111111114,9
-0.744119,-0.13812422222222223,9
-0.847359,-0.7756346808510639,47
0.47348100000000004,0.4436949062500001,32
0.47348100000000004,0.4420400625,32
0.590726,0.44024331842105263,38
0.639465,0.526100738095238,42
0.6761520000000001,0.3113879,10
0.69839,0.5036338636363635,22
-0.5987819999999999,-0.5951053333333334,45
0.758071,0.07661299999999999,3
-0.332433,-0.14702796666666665,18
-0.375164,-0.03680985714285715,7
0.573788,-0.23695899999999998,5
0.720765,-0.12036349999999997,4
0.649313,0.28306625,8
0.36339,0.18283924999999998,8
-0.695729,-0.5383641666666665,36
-0.6412640000000001,-0.3776682,10
-1.77666,-0.9525113333333333,3
-0.331484,-0.26285657142857144,7
0.5860350000000001,0.34235286363636364,22
-0.6877850000000001,-0.5042929565217392,23
0.46006899999999995,0.022704366666666673,3
0.498875,0.1768305,2
0.445195,0.24285749999999998,7
0.47200299999999995,0.18016600000000002,1
0.735837,1.0737415833333335,36
-0.400372,-0.5227102666666666,45
1.05188,0.7276994545454546,44
-0.906847,-0.6069512222222222,45
-0.491501,-0.4236398717948718,39
0.40821799999999997,0.36056449999999995,22
-0.662042,-0.48718785294117645,34
0.501703,0.051605599999999995,5
0.9752870000000001,0.5399421333333334,45
-0.473967,-0.22861769230769233,13
0.677852,0.32623922222222224,9
0.292329,0.15725799999999998,1
-0.323264,-0.11270857142857145,7
0.697488,0.3288272222222222,9
0.798244,0.45368378125000003,32
-0.573377,-0.6130808750000001,40
-0.566709,-0.187988,2
0.35615,0.3616451000000001,30
-0.515356,-0.24611788888888889,18
0.742149,0.5447654090909091,22
-0.51159,-0.3667566666666667,21
0.890367,0.6773977307692308,26
0.697488,0.32859211111111114,9
0.539329,-0.09643325,4
0.47200299999999995,0.18016600000000002,1
-0.364681,-0.1993446842105263,19
-0.9309139999999999,-0.6399614166666666,36
-0.451323,-0.32606315624999993,32
0.521256,0.17889500000000003,2
-0.619017,-0.007043473684210519,19
0.731953,0.5622988181818181,22
-0.41484899999999997,-0.25575359090909094,22
0.48776,0.5322326363636363,33
-0.947132,-0.7210824680851062,47
0.731953,0.5527845714285713,21
-0.347061,-0.26467240000000003,10
0.509722,0.17091449999999997,2
0.753071,0.5595576,20
0.9360850000000001,0.8761471463414632,41
-0.61005,-0.40715,2
0.433145,0.26905045833333335,24
0.529004,0.6590145319148936,47
-0.530254,-0.21521576470588238,17
-0.403411,-0.273154,1
1.1719700000000002,0.7373449999999999,43
-0.43395900000000004,-0.38924650000000005,2
-0.5895819999999999,-0.29431215384615383,13
0.757482,0.6307260000000001,33
-0.23060300000000003,-0.20556319999999997,10
-0.573296,-0.31348774999999995,20
-0.42595,-0.24348495454545455,22
0.369116,0.36005503448275866,29
-0.459095,0.4019598888888889,27
0.408183,0.26843075,24
-0.8296889999999999,-0.619591652173913,46
0.454405,0.6372820851063831,47
-0.763725,-0.5093255238095238,21
0.387519,0.5593388085106384,47
0.44919499999999996,0.23350766666666667,12
0.517412,0.006848599999999988,5
-0.6400170000000001,-0.24214290000000002,10
0.7944939999999999,0.6178501538461539,39
-0.82525,-0.5871072307692308,39
0.407003,0.35647694444444444,18
-0.539358,-0.1138065,2
-0.41549300000000006,-0.1490117,8
-0.329971,-0.23010145999999998,25
0.71796,0.7154916829268291,41
0.677852,0.32623922222222224,9
0.741499,0.43702712499999996,16
-0.684743,-0.5560816666666667,36
-0.601371,-0.23619563157894738,19
0.706264,0.29394649999999994,8
-0.46868000000000004,0.2376542666666667,15
-0.310673,-0.4103567297297297,37
-0.575434,-0.23214670588235292,17
0.9819479999999999,0.8021168750000002,32
0.784832,0.23749209090909093,11
-1.22515,-0.858963304347826,46
0.588538,0.2827262068965517,29
-0.341528,-0.1671721875,8
0.8336049999999999,0.6173697631578946,38
0.35057699999999997,0.19348719999999997,15
0.572357,0.3111045555555556,18
-0.46369499999999997,-0.22267625,8
-0.9462,-0.6146369333333332,45
0.626955,0.5714219714285713,35
1.65609,0.48740913333333324,15
-0.728024,-0.8030277317073169,41
-0.8246950000000001,-0.37112799999999996,3
0.672057,0.265310375,8
0.638999,0.9377044222222222,45
-0.646053,-0.0847328,1
0.564433,0.21249879166666666,24
-0.646223,-0.34966959375,32
0.693779,0.3187256,10
-0.958887,-0.6742608604651164,43
0.411983,0.2524748571428571,7
0.532243,0.4846764444444445,36
0.627706,0.9515678444444444,45
-0.353727,-0.21712157142857144,7
-0.46654399999999996,0.04156839999999999,5
0.42111400000000004,0.23421022222222224,27
0.511217,0.16723066666666667,3
0.745798,0.7627535744680852,47
-0.415746,-0.2547958695652174,23
-1.01088,-0.4133726111111111,18
0.76952,0.7691798684210527,38
0.8245680000000001,0.53651596,25
0.524332,0.3311865882352941,17
-0.372915,-0.213266025,8
-0.606993,-0.6531213157894736,38
-0.396503,-0.299172428,25
0.621405,0.6588442340425531,47
-0.644781,-0.41752890322580644,31
-0.902062,-0.6313475454545453,44
-0.635497,-0.4589283125,16
0.7980659999999999,0.7565448857142858,35
0.264604,0.3353191428571428,7
-0.683894,-0.5491155581395348,43
-0.912485,-0.6580314736842104,19
0.6504810000000001,0.4828986842105263,38
-0.604907,-0.5127729393939393,33
-0.685747,-0.4537290588235295,17
0.788155,0.56113259375,32
0.486183,0.2550705217391304,23
-0.372873,-0.3169503703703704,27
0.702676,0.42627607692307695,26
-0.494334,-0.1826195,2
-0.559104,-0.2714668571428572,7
1.18828,0.7314914285714286,7
-0.473451,-0.2204829,10
0.542726,0.26642993103448276,29
0.399839,0.3536023888888889,18
0.847828,0.4868414285714286,7
-0.9137930000000001,-0.6883205106382979,47
-0.57294,-0.2739431428571429,14
-1.16652,-0.8442213260869565,46
-0.418099,0.1204399,10
-1.01701,-1.1905652173913044,46
-0.42625799999999997,-0.25388325,4
1.0369,0.8575103829787234,47
0.34139,0.21503704210526317,19
0.470232,0.29564613333333334,15
0.559608,0.5463813076923077,39
-0.696615,-0.5145835416666666,24
-0.534048,-0.15896133333333332,3
0.5126,0.2912575,18
-0.48350200000000004,-0.30403075,16
0.683897,0.46227942857142856,21
0.669249,0.7303847073170732,41
-0.422335,-0.21996574,20
-0.5895819999999999,-0.29431215384615383,13
0.556645,0.413042375,8
0.697488,0.3296593333333334,9
-0.49397700000000005,-0.24439175,12
1.0505200000000001,0.7255427555555556,45
-0.705164,-0.42562300000000003,2
0.740476,0.557942347826087,46
0.697488,0.3288272222222222,9
-0.494119,-0.2547251111111111,36
-0.5238659999999999,0.08690816428571431,14
0.35080100000000003,0.26858977777777776,9
1.0505200000000001,0.7268595681818183,44
-0.40493,-0.19598549999999998,2
0.667071,0.32557166666666665,9
-0.421063,0.2313355,2
0.696522,0.3261105555555555,9
0.54259,0.227931,2
-0.41598,0.0198725,2
1.213,1.1533491489361702,47
0.654991,0.47838418421052625,38
-0.378443,-0.5836246086956521,46
-0.38557199999999997,-0.22382819999999998,10
0.677852,0.32623922222222224,9
0.815435,0.5505704444444444,18
0.277174,0.16517657142857142,7
0.610658,0.38944111111111107,18
0.566272,0.4667056,30
-0.44283500000000003,0.2678588181818182,11
0.532517,0.424833,20
-0.691239,-0.613151117647059,34
0.639465,0.5317296744186046,43
0.804178,0.9951014893617022,47
0.644392,0.333283,1
-0.57484,-0.35256106451612906,31
-0.42794499999999996,-0.3325004285714286,7
0.681044,0.27403,2
-0.45820600000000006,-0.43675785000000006,40
1.07132,0.6138374666666666,45
-0.277142,-0.16592571111111112,18
-0.5199020000000001,-0.4316475151515151,33
-1.24791,-0.7229170526315789,38
0.46861800000000003,0.2286569090909091,11
-0.5374760000000001,-0.26310264285714285,14
0.596622,0.3712391,20
1.05065,0.7326674444444445,45
0.529285,0.30314373913043474,23
0.457383,0.24789345,20
0.48206000000000004,0.2793651176470588,34
-0.428338,-0.2454308636363636,22
-0.61005,-0.40715,2
-0.440853,-0.16587457142857143,7
-0.5276489999999999,-0.44668109375000004,32
-0.45468000000000003,-0.271421125,32
-0.635538,-0.4330690333333333,30
-0.43783199999999994,-0.18834700000000001,1
0.6016,0.21297100000000002,2
0.432525,0.2691987826086956,23
0.41558500000000004,0.26864991304347824,23
0.263995,0.23671836363636364,33
1.05807,0.8342908478260868,46
-0.268663,-0.029322000000000015,6
0.8014319999999999,0.5641429090909091,22
-0.7870590000000001,-0.5794824594594593,37
-0.40112,-0.5857489130434782,46
0.300601,0.07907508333333334,12
0.47907799999999995,0.3381448857142858,35
0.8598969999999999,0.33171144444444445,9
0.541289,0.4891244666666667,45
0.639632,0.9356052444444444,45
-1.01055,-0.9093564999999998,46
-0.620524,-0.4213241,20
0.72685,0.28385099999999996,8
-0.497521,-0.4645375357142857,28
-0.50159,-0.16345433333333334,3
-1.02165,-0.5420272000000002,40
-0.424943,-0.191309375,8
0.665982,0.32565788888888886,9
1.30167,1.00281625,4
0.517343,0.2264084347826086,23
0.844936,-0.27536975,8
0.45924,0.4129030526315789,19
-0.6016640000000001,-0.3013294166666667,12
-0.540352,-0.28552692,25
0.685431,0.21148462499999998,8
0.620502,0.5113530666666667,30
0.697488,0.3288272222222222,9
0.76205,0.5874808333333333,42
-0.474946,-0.01618539999999999,3
-0.642004,-0.6008935454545454,33
-0.310673,-0.4103080810810811,37
0.529432,0.0988982,5
0.731953,0.5508203333333334,21
0.6888569999999999,0.3255047777777778,9
-0.42577,-0.315621,17
0.845785,0.9511820638297873,47
0.758016,0.5479425499999999,20
-0.412371,0.280378375,8
0.703511,0.409641,4
-0.780257,-0.6418029210526315,38
-0.19935999999999998,-0.1472827375,16
0.587823,0.28932512499999996,8
0.697153,0.32587855555555556,9
0.374028,0.20415311111111112,18
-0.526343,-0.301372,1
0.414839,0.52812885,40
-1.1592799999999999,-0.4222206470588235,17
-0.419901,-0.23597072727272722,22
0.6266229999999999,0.4939811379310345,29
1.07168,0.7464706451612904,31
-1.2282899999999999,-0.4968857142857143,7
-0.671136,-0.19097733333333336,3
-0.684743,-0.5536287777777779,36
-0.467794,-0.22129700000000002,8
0.888128,0.7273199230769232,26
0.607697,0.2565461666666667,12
0.414149,0.214268,15
0.5366920000000001,0.159591,1
0.654991,0.476954394736842,38
0.5229659999999999,0.2650012068965517,29
0.612871,0.171459,1
-0.5316890000000001,0.17520526666666666,15
-0.421702,-0.33957709999999997,20
0.43758100000000005,0.28562738095238094,21
1.00189,-0.4299166666666667,3
0.31954099999999996,0.2238358888888889,18
-0.552215,-0.32880599999999993,26
-0.361028,-0.10801830000000001,2
-0.9071969999999999,-0.74719935,20
-0.621001,-0.4995059333333333,30
-0.428471,0.1954948,15
-0.5615,-0.4169627361111111,36
-0.227424,-0.2662063333333333,30
0.784553,0.33978800000000003,1
-0.695177,-0.4774357368421054,19
-0.678042,-0.6284595833333333,36
-1.01055,-0.9093564999999998,46
0.35623,0.18891535714285715,14
-0.6006229999999999,-0.4078117857142857,28
-0.21930500000000003,-0.21074,1
-0.43860299999999997,-0.5011527619047619,42
-0.640196,-0.30533914999999995,20
-0.541848,-0.281357,1
0.736509,0.38109325,4
-0.6247159999999999,-0.45018578048780494,41
-0.6127670000000001,-0.57659359375,32
0.518915,0.3423904838709678,31
-0.47296499999999997,0.15497,1
-0.821615,-0.5103627037037037,27
0.9044969999999999,0.36537311111111115,9
0.312293,0.15468680624999998,16
0.837059,0.5545039545454545,22
-0.73338,-0.161469575,16
-1.56066,-1.1688421702127658,47
-0.61005,-0.40750150000000007,2
-0.39402800000000004,-0.334657,8
0.847828,0.4868414285714286,7
0.437097,0.28787571428571423,21
0.9940899999999999,0.3830831739130435,23
0.7944939999999999,0.6219352631578947,38
-0.341537,-0.112923,3
-0.968026,-0.813851075,40
0.5379999999999999,0.2662447142857143,21
-0.274568,-0.18768240000000003,5
-0.398758,-0.29621142307692305,26
-0.658304,-0.47901908333333343,36
-0.61005,-0.40715,2
-0.368614,-0.24190525000000002,16
-0.44786499999999996,-0.23497375,8
-1.46365,-1.150891574468085,47
-0.536045,-0.291194,1
0.75866,0.5573048571428572,21
0.718119,0.3838156842105263,19
-1.0080200000000001,-0.904406913043478,46
0.654991,0.477007394736842,38
-0.281221,-0.2736409642857143,28
0.551765,0.5228189166666666,36
-1.59141,-1.1744997234042553,47
0.760763,0.4127209285714285,28
-0.506524,-0.39095035714285714,14
-1.0002,-0.6014803157894738,19
0.648736,0.6173754222222222,45
0.732628,0.186369,4
-0.585212,-0.286671,1
0.9044969999999999,0.36528577777777776,9
-0.22900399999999999,-0.2629504206896552,29
0.5229659999999999,0.26313627586206895,29
-0.409082,-0.216179845,20
0.421865,0.2207484625,8
0.5998399999999999,0.6211745,2
0.697488,0.3196933,10
-0.381579,-0.21040250000000002,2
0.505638,0.13428733333333334,3
0.610803,0.594604282051282,39
0.790573,0.4721742692307692,26
0.705719,0.328909,9
0.620502,0.5120168333333334,30
-0.580924,0.1719938772727273,22
0.6888569999999999,0.3255047777777778,9
0.682693,0.1706816923076923,13
0.816168,0.25333075,12
-0.9054969999999999,-0.45727625,8
-0.50894,-0.3163953161290323,31
0.571934,0.26175915384615384,13
-0.32256799999999997,-0.3405108333333334,6
-1.2882200000000001,-0.5622895405405405,37
-0.589665,-0.7932179565217392,46
-0.309557,-0.20373701176470588,17
0.6914859999999999,0.20476472222222222,18
-0.602758,-0.6147237045454547,44
-0.347287,-0.34858255000000005,34
0.415626,0.2628213333333333,6
-0.8293389999999999,-0.2204158,5
0.545199,-0.09887050000000001,6
0.42960299999999996,0.45397182758620686,29
0.620546,0.5115605333333333,30
-0.524787,-0.3461861818181818,11
0.36283000000000004,0.26164311111111116,18
0.6222449999999999,-0.1213932,5
0.731953,0.550797380952381,21
-0.506173,-0.3940606,35
-0.647443,-0.3332885161290322,31
0.47348100000000004,0.4434737812500001,32
0.670878,0.4697367647058824,34
0.440916,0.15340044444444445,9
0.731953,0.5046418181818182,22
-0.771462,-0.6690105833333333,36
-0.360197,-0.17029170000000002,10
0.9044969999999999,0.36537311111111115,9
0.731953,0.5478696666666666,21
-0.683104,-0.21638980000000002,10
0.579358,0.3089204375,16
-0.60914,-0.633769447368421,38
-0.624761,-0.283048,1
-0.418245,-0.17491649999999997,4
-0.463747,-0.3874122285714286,35
0.873283,0.332659380952381,21
-0.44921300000000003,-0.23556616666666666,12
0.47348100000000004,0.44397675000000003,32
-0.517772,-0.24674000000000001,2
-0.43350299999999997,-0.3820816666666667,33
0.697488,0.32955711111111113,9
1.0644799999999999,0.7288656136363637,44
0.25525,0.18272356250000002,16
-0.42657399999999995,-0.3418683333333333,3
-0.879028,-0.6302090869565218,23
-0.27919299999999997,-0.10481936666666668,6
0.984049,0.3968952727272727,11
-0.490183,-0.3995147222222222,36
0.43254,0.059285,4
-0.647443,-0.33433409677419357,31
0.396804,-0.689048,1
0.511436,0.35817299999999996,21
-1.0247600000000001,-0.7180174,40
-0.385629,-0.5226868837209301,43
0.639465,0.5217224651162791,43
-0.40498,-0.1872467142857143,7
0.45133199999999996,0.186108,1
1.0505200000000001,0.7297894651162792,43
-0.44165699999999997,-0.3435416333333333,30
1.0626,0.7014208918918918,37
-0.5560930000000001,-0.25779266666666667,3
-0.61005,-0.40715,2
0.719687,0.3719165384615385,13
-1.7422099999999998,-0.8668735499999999,20
-1.03065,-0.6974844761904763,42
-0.642706,-0.3336254193548387,31
-0.45136499999999996,0.148594,6
-0.637112,-0.5525295142857143,35
0.47348100000000004,0.443199375,32
-0.61588,-0.6754079333333334,45
-0.561608,-0.5037855454545453,44
-0.727811,-0.5072047619047618,42
0.677852,0.32623922222222224,9
0.43770299999999995,0.3913650322580645,31
0.277934,0.21647582608695654,23
0.697488,0.32859211111111114,9
-0.9462,-0.6146369333333332,45
0.5093270000000001,0.10907739999999999,5
-0.32626,-0.2884448823529412,17
-0.349376,-0.15197327222222223,18
0.471667,0.171771,2
-0.502558,-0.4754942391304348,46
-0.32626,-0.2884448823529412,17
0.48566000000000004,0.291689,1
0.900241,0.2685675,2
0.5041939999999999,0.179609,5
0.7944939999999999,0.6176524102564104,39
-0.45765200000000006,-0.1587799,10
-0.978929,-1.1903199347826088,46
-0.46975900000000004,-0.3126571575757576,33
-0.300647,-0.05120100000000005,6
-0.212011,-0.2670147966666666,30
-0.976978,-1.1870699999999998,46
-0.44786499999999996,-0.23497375,8
-0.42221499999999995,-0.2737324117647059,17
-0.398843,-0.2151335,10
0.30441399999999996,0.19718661111111113,18
-0.505905,-0.41673642857142856,35
-0.739446,-0.5887417647058824,34
0.750929,0.5361266818181817,22
-0.729434,-0.30671592000000003,25
0.697488,0.3288272222222222,9
0.385253,0.39355393750000006,32
0.731953,0.5552524285714286,21
-0.560075,-0.607123,35
-0.729584,-0.4185483125000001,32
0.381625,0.3049725384615385,26
0.601086,0.6393547021276595,47
0.340441,0.398788,33
0.41171199999999997,0.22893175000000002,16
-0.540067,-0.3684417142857143,21
-0.9135979999999999,-0.6424955909090909,44
0.527016,0.3787355,2
0.697488,0.3281427777777778,9
-0.45137299999999997,-0.1593045,2
-1.01055,-0.9093564999999998,46
-1.0183200000000001,-0.9052725217391304,46
-1.21591,-0.8702300869565217,46
-0.32497,0.223753,7
0.801237,0.7648310212765959,47
-2.42843,-0.593603,1
0.678786,-0.066216375,8
0.513636,0.29197958823529413,17
0.424229,0.2683022608695652,23
-0.5889270000000001,-0.3905599062499999,32
0.984859,0.8119023235294117,34
0.33507,0.169962,2
-0.411412,-0.07298,8
-0.6113109999999999,-0.414506,2
-0.826717,-0.6454393023255813,43
0.697488,0.3281152222222223,9
-0.479675,-0.209958,1
0.593134,0.5096468421052633,38
0.654991,0.475995894736842,38
0.697488,0.3281152222222223,9
-0.334305,-0.33627999999999997,6
0.324763,0.22384883333333333,18
-0.208533,-0.3213145714285714,28
-1.01886,-0.8822804249999999,40
-0.7489819999999999,-0.949999543478261,46
-0.679662,-0.45438110344827587,29
0.5595899999999999,0.44829520930232564,43
-0.461003,-0.2258635,8
0.71796,0.7196598536585365,41
-1.1475,-0.48682466666666663,9
0.46892700000000004,0.5583314390243903,41
0.6018319999999999,0.5829241190476191,42
-0.520941,-0.26377008333333335,12
-1.01088,-0.9084717391304346,46
0.42192700000000005,-0.10523125,4
0.568109,0.3266882307692308,13
0.350547,0.39138761290322577,31
-0.747484,-0.35599276,25
-0.484684,-0.4698060333333334,30
0.484472,0.558878487804878,41
0.697488,0.3189645,10
-0.5185609999999999,-0.5927695588235293,34
0.6155149999999999,0.35001736842105263,19
0.37508,0.40472665384615386,26
0.348441,0.4065375588235294,34
1.04513,0.8474853783783785,37
-0.36637600000000003,-0.201413,1
-0.625312,-0.7013727441860466,43
-0.654625,-0.46528871052631576,38
0.631211,0.16397625,4
-0.632947,-0.64254575,4
0.621405,0.6549138510638298,47
-0.42141300000000004,-0.22424831052631577,19
0.763556,0.750894105263158,38
-0.7233390000000001,-0.30471376000000006,25
0.303238,0.11526326,5
0.495303,0.042053799999999995,5
-0.459505,-0.215627625,8
-1.21591,-0.8702300869565217,46
0.263178,0.15774749999999998,5
0.731953,0.5455302727272728,22
0.532784,0.16157933333333332,3
-1.01019,-0.62507355,20
-1.01088,-0.4057735,18
-0.8485940000000001,-0.6760541000000002,40
-0.652076,0.10638642857142858,7
-0.6027140000000001,-0.5304802307692308,39
-0.405522,-0.2402393,10
0.623398,0.05007149999999999,2
0.456621,0.33580645714285706,35
0.397679,0.5601471891891894,37
-0.9737110000000001,-0.5816434285714286,21
-0.5928800000000001,-0.5283620571428571,35
0.561248,0.2750076896551724,29
-0.9432200000000001,-0.38049847058823527,17
-0.5493140000000001,-0.30433196,25
-0.43155299999999996,-0.34639447826086955,23
0.5131220000000001,0.0512248,5
-0.361369,0.4671739487179488,39
-0.46286700000000003,-0.21797899999999998,14
0.591432,-0.01481624999999999,4
-0.380182,-0.23275790000000002,10
-0.462888,-0.6657325111111112,45
-0.44697,-0.18959679999999995,15
0.331036,0.2525406666666667,9
0.348199,0.5389129333333333,45
1.04817,0.8969520000000001,41
-0.28089699999999995,-0.17770039130434787,23
-0.817088,-0.746556125,32
-0.525732,-0.374691,2
0.5878800000000001,0.23557725000000002,4
1.01778,0.812703111111111,9
-0.426885,-0.25166283333333334,6
-0.437586,-0.38327896874999995,32
0.697488,0.3270732222222222,9
0.546658,0.46508720588235297,34
0.557275,0.6052346888888889,45
0.697488,0.32859211111111114,9
-0.212563,-0.2620383064516129,31
-0.591449,-0.07532066666666667,3
-0.32626,-0.30689099999999997,15
-0.46841400000000005,-0.309185470967742,31
0.7262,0.5484358181818183,22
-0.46708900000000003,0.046584399999999984,5
0.49056000000000005,0.13638599999999998,3
-0.37553600000000004,0.2083325,2
-0.339941,-0.32533810344827574,29
-0.589665,-0.7976051956521737,46
-0.6221899999999999,-0.4580879090909091,11
-0.86069,-0.6777920930232558,43
0.55515,0.31738462500000003,16
-0.49269300000000005,-0.39095299999999994,3
-0.507931,-0.4362400882352942,34
-1.10846,-0.9371952857142858,42
-0.593246,-0.48128255172413786,29
-0.61005,-0.40715,2
0.731953,0.5517977727272728,22
0.696933,0.3006628571428571,7
-0.6222,-0.33777914285714283,28
0.49643699999999996,0.18888690000000002,5
-0.437586,-0.3819530909090909,33
0.386727,0.1486704285714286,7
-0.348694,-0.3034235,6
0.821044,0.6858727777777779,45
0.6731010000000001,0.48137276190476186,42
